commonName,yearDeployed,project,toppID,serialNumber,isDrifter,time,longitude,latitude,LC,
Northern Elephant Seal,2014,1,2014005,101165,0,2016-01-28T00:18:45Z,57.66501,37.115,"B
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2016-01-28T03:21:33Z,57.662,37.114,"B
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2016-01-29T00:15:00Z,57.67,37.11,"B
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2016-01-29T02:50:09Z,57.67401,37.113,"3
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2016-01-30T01:40:46Z,57.67401,37.114,"3
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2016-01-31T01:06:33Z,57.675,37.113,"B
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2016-01-31T01:26:43Z,57.675,37.114,"3
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2016-01-31T03:27:11Z,57.664,37.116,"B
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2016-02-01T02:18:16Z,57.67,37.112,"B
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2016-02-01T02:55:46Z,57.67401,37.114,"A
",-2
Northern Elephant Seal,2014,1,2014005,101165,0,2016-02-01T04:59:03Z,57.64,37.134,"B
",-1
