commonName,yearDeployed,project,toppID,serialNumber,isDrifter,time,longitude,latitude,LC,,,,
,,,,,,UTC,degrees_east,degrees_north,,,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-19T04:37:58Z,4.626,44.056,"B
",18.281,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-19T06:26:15Z,4.698,44.107,"B
",18.383,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-19T13:59:31Z,4.915,44.043,"B
",18.483,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-19T20:22:58Z,4.814,44.103,"B
",-1,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-20T04:15:56Z,4.896,43.924,"B
",18.706,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-20T05:58:07Z,4.899,43.945,"B
",18.665,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-20T22:27:39Z,4.855,43.991,"1
",-1,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-21T08:15:56Z,4.63,43.949,"A
",18.701999999999998,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-21T21:43:07Z,5.085,44.008,"A
",-1,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-22T05:07:58Z,4.846,43.946,"B
",18.838,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-22T07:26:15Z,4.91,43.95,"A
",18.825,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-22T19:37:30Z,4.946,43.938,"2
",18.81,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-22T20:07:58Z,4.966,43.974,"0
",18.72,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-23T00:09:50Z,4.959,43.998,"A
",18.832,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-23T05:17:48Z,4.978,43.917,"B
",18.833,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-23T15:18:16Z,4.935,43.878,"B
",18.939,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-23T17:31:24Z,4.894,43.843,"B
",18.989,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-23T23:03:45Z,5.067,43.88,"B
",18.794,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-24T02:41:15Z,5.16,43.878,"1
",18.83,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-24T04:23:54Z,5.324,43.801,"B
",19.415,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-24T08:51:33Z,5.3,43.813,"B
",19.415,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-24T13:11:15Z,5.278,43.784,"0
",19.415,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-24T18:54:22Z,5.135,43.824,"A
",19.282,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-25T02:22:01Z,5.199,43.91,"B
",18.998,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-25T03:50:09Z,5.217,43.86,"B
",18.966,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-25T16:07:01Z,4.981,43.794,"A
",18.899,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-25T20:55:18Z,5.215,43.707,"B
",19.735,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-25T22:34:41Z,5.213,43.699,"B
",18.691,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-26T02:09:22Z,5.354,43.602,"0
",19.224,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-26T08:25:18Z,5.406,43.628,"A
",18.701999999999998,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-26T12:46:24Z,5.272,43.577,"B
",19.209,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-27T08:17:20Z,5.281,43.532,"B
",18.697,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-27T09:30:28Z,5.268,43.598,"B
",18.771,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-27T14:15:00Z,5.283,43.638,"B
",18.736,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-27T22:11:15Z,5.289,43.535,"B
",18.490000000000002,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-28T05:00:56Z,5.422,43.604,"B
",18.079,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-28T09:08:54Z,5.459,43.572,"A
",18.064,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-28T14:15:28Z,5.304,43.466,"B
",18.490000000000002,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-28T16:43:35Z,5.437,43.474,"B
",18.490000000000002,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-28T20:21:33Z,5.413,43.43,"1
",18.490000000000002,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-29T00:42:39Z,5.26,43.338,"0
",17.451,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-29T04:37:01Z,5.305,43.303,"A
",17.362000000000002,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-29T07:04:13Z,5.524,43.382,"A
",17.339,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-29T16:15:00Z,5.38,43.356,"A
",17.698,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-29T21:45:00Z,5.379,43.447,"B
",17.21,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-30T06:47:48Z,5.468,43.246,"A
",17.184,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-30T10:03:45Z,5.473,43.235,"A
",17.38,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-30T23:32:48Z,5.384,43.418,"A
",17.445,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-31T03:08:26Z,5.198,43.385,"B
",17.416,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-31T11:55:46Z,5.6,43.462,"B
",18.093,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-10-31T22:01:24Z,5.59,43.542,"0
",18.027,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-01T07:43:35Z,5.699,43.596,"B
",17.587,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-01T15:54:22Z,5.851,43.578,"A
",18.02,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-01T17:21:33Z,5.87,43.588,"A
",18.02,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-01T19:28:07Z,5.913,43.522,"0
",18.027,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-01T19:56:43Z,5.891,43.526,"B
",18.009,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-01T23:21:05Z,5.856,43.505,"B
",18.118,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-02T02:18:16Z,5.942,43.523,"B
",18.058,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-02T04:40:18Z,6.081,43.49,"B
",18.002,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-02T07:00:56Z,5.987,43.527,"A
",18.02,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-02T09:00:56Z,5.976,43.5,"A
",18.083,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-02T13:11:15Z,5.856,43.454,"B
",18.177,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-02T20:58:35Z,5.936,43.505,"A
",18.105,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-03T01:26:15Z,5.989,43.532,"B
",18.192,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-03T03:12:11Z,5.936,43.497,"A
",18.15,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-03T03:38:26Z,5.946,43.51,"0
",18.155,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-03T08:48:16Z,6.014,43.427,"B
",18.307,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-03T21:04:13Z,5.757,43.375,"B
",18.043,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-04T05:41:15Z,5.689,43.495,"B
",18.125999999999998,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-04T06:40:18Z,5.698,43.493,"B
",18.125999999999998,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-04T13:43:07Z,5.602,43.524,"0
",18.061,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-05T00:22:58Z,5.418,43.516,"2
",17.237000000000002,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-05T04:23:54Z,5.41,43.428,"B
",17.237000000000002,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-05T05:15:56Z,5.427,43.408,"0
",17.275,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-05T16:49:13Z,5.556,43.306,"B
",17.546,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-05T20:26:15Z,5.921,43.257,"A
",17.781,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-05T23:36:05Z,5.803,43.458,"A
",17.628999999999998,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-06T00:51:33Z,5.813,43.388,"B
",17.731,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-06T02:28:35Z,5.742,43.488,"B
",17.392,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-06T04:05:37Z,5.86,43.442,"A
",17.64,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-06T05:45:56Z,5.738,43.402,"B
",FALSE,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-06T06:11:15Z,5.788,43.385,"B
",17.384999999999998,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-06T09:16:24Z,5.711,43.321,"0
",17.424,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-07T01:41:43Z,5.956,43.294,"A
",17.368,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-07T15:53:26Z,6.167,43.187,"0
",17.563,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-07T17:30:28Z,6.309,43.101,"A
",17.586,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-07T22:52:01Z,6.273,43.113,"B
",17.392,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-07T23:50:37Z,6.227,43.142,"B
",17.392,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-08T03:17:48Z,6.018,43.087,"A
",17.208,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-08T04:54:50Z,5.982,43.163,"A
",17.243,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-08T06:57:11Z,6.089,43.071,"B
",17.225,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-08T07:24:50Z,6.046,43.059,"0
",17.222,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-08T17:07:58Z,6.022,43.055,"0
",17.414,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-08T19:49:13Z,6.007,43.083,"B
",17.214,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-08T20:55:46Z,5.971,43.109,"A
",17.225,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-08T21:30:28Z,5.971,43.118,"B
",16.977,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-09T01:21:33Z,6.001,43.223,"B
",17.072,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-09T04:34:41Z,5.974,43.292,"B
",16.835,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-09T05:22:58Z,5.908,43.237,"B
",16.835,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-09T08:22:01Z,5.953,43.31,"A
",16.835,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-10T01:08:26Z,5.767,43.482,"1
",16.945,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-10T08:00:00Z,5.676,43.513,"A
",16.907,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-10T13:32:20Z,5.625,43.578,"1
",16.797,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-10T14:12:39Z,5.588,43.595,"0
",16.765,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-10T16:22:01Z,5.641,43.588,"1
",16.784,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-11T01:44:03Z,5.696,43.632,"2
",16.865000000000002,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-11T09:20:37Z,5.667,43.744,"0
",16.805,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-11T13:19:41Z,5.715,43.725,"2
",16.805,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-11T14:02:48Z,5.711,43.727,"2
",16.805,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-11T15:00:28Z,5.71,43.727,"3
",16.805,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-11T15:44:03Z,5.706,43.726,"3
",16.805,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-11T15:56:43Z,5.707,43.727,"2
",16.805,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-11T17:36:05Z,5.704,43.726,"2
",16.805,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-11T18:22:01Z,5.689,43.723,"0
",16.805,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-11T23:13:07Z,5.649,43.598,"B
",16.965,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-12T01:33:16Z,5.734,43.582,"B
",-1,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-12T02:28:07Z,5.743,43.517,"A
",17.079,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-12T03:20:37Z,5.735,43.528,"1
",-1,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-12T08:53:26Z,5.593,43.503,"B
",17.067,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-12T11:29:31Z,5.755,43.399,"A
",17.239,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-12T18:58:07Z,5.867,43.536,"B
",16.994999999999997,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-13T13:01:52Z,5.802,43.532,"B
",17.067999999999998,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-13T19:18:16Z,5.912,43.54,"0
",17.088,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-14T08:17:20Z,5.915,43.654,"0
",16.675,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-14T09:52:58Z,5.883,43.573,"A
",17.108,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-14T15:10:46Z,5.746,43.573,"0
",16.955,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-15T00:17:20Z,5.835,43.505,"2
",17.075,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-15T09:30:56Z,5.87,43.412,"0
",17.498,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-15T20:04:41Z,6.056,43.334,"1
",17.553,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-15T21:42:11Z,6.149,43.355,"A
",17.421,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-16T02:26:43Z,6.21,43.264,"0
",17.713,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-16T03:20:37Z,6.215,43.246,"2
",17.711,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-16T14:47:48Z,6.402,43.229,"0
",17.71,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-16T18:02:48Z,6.547,43.268,"0
",17.849,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-17T00:34:13Z,6.566,43.396,"B
",17.581,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-17T02:57:11Z,6.581,43.44,"B
",17.573999999999998,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-17T08:51:05Z,6.581,43.512,"0
",-1,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-17T14:02:48Z,6.217,43.477,"B
",-1,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-17T21:15:56Z,6.469,43.685,"A
",17.59,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-17T23:39:22Z,6.635,43.647,"B
",-1,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-18T05:03:45Z,6.312,43.829,"A
",17.35,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-18T06:43:35Z,6.272,43.856,"B
",17.427,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-18T07:09:22Z,6.251,43.854,"B
",17.401,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-18T13:47:20Z,6.347,43.75,"0
",-1,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-18T16:31:24Z,6.315,43.719,"B
",17.672,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-18T18:05:09Z,6.29,43.727,"A
",17.62,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-18T22:25:46Z,6.213,43.681,"0
",17.307,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-19T00:13:35Z,6.311,43.78,"A
",17.522,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-20T03:20:09Z,5.904,43.353,"A
",17.573999999999998,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-20T13:25:46Z,5.908,43.29,"B
",17.313,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-20T15:33:16Z,6.139,43.331,"A
",17.412,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-20T19:50:09Z,5.824,43.253,"1
",17.195,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-21T00:55:18Z,5.684,43.237,"A
",17.295,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-21T07:30:00Z,5.661,43.226,"A
",17.295,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-21T09:09:22Z,5.676,43.174,"A
",17.29,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-21T17:51:05Z,5.842,43.192,"0
",17.325,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-21T19:32:20Z,5.705,43.198,"0
",17.295,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-21T22:07:58Z,5.972,43.19,"B
",16.93,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-22T02:37:30Z,5.876,43.135,"0
",17.145,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-22T03:06:05Z,5.834,43.112,"A
",16.974,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-22T05:10:18Z,5.801,43.087,"2
",17.042,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-22T13:03:45Z,5.65,43.04,"0
",17.095,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-22T18:58:35Z,5.792,43.122,"B
",17.172,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-22T20:22:01Z,5.812,43.101,"0
",17.056,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-23T00:25:46Z,6.245,43.232,"B
",16.975,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-23T04:50:09Z,5.844,43.19,"B
",16.929000000000002,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-23T16:07:30Z,5.825,43.104,"0
",16.897,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-23T20:07:01Z,5.888,43.111,"B
",16.894,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-24T00:21:05Z,5.897,43.092,"A
",17.008,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-24T03:22:01Z,6.13,42.988,"B
",16.906,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-24T14:21:33Z,5.997,43.076,"0
",16.944,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-25T00:45:28Z,6.138,43.098,"A
",16.977,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-25T03:00:56Z,6.004,43.094,"A
",16.925,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-25T05:41:43Z,6.003,43.029,"B
",16.822,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-25T12:31:24Z,6.007,43.003,"1
",16.785,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-25T14:15:56Z,6.108,43.007,"0
",16.802999999999997,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-25T21:25:46Z,6.049,42.92,"B
",16.938000000000002,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-25T23:22:58Z,6.039,42.891,"A
",16.877000000000002,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-26T00:43:35Z,5.96,42.888,"A
",16.886,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-26T01:37:30Z,5.874,42.868,"A
",16.587,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-26T04:13:07Z,5.754,42.716,"0
",16.304000000000002,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-26T09:11:15Z,6.198,42.783,"0
",16.301000000000002,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-26T14:43:35Z,6.015,42.912,"0
",16.881999999999998,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-26T19:43:35Z,6.166,42.917,"B
",16.833,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-27T05:32:20Z,6.32,43.065,"B
",16.95,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-27T07:09:50Z,6.453,43.099,"A
",16.896,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-27T08:40:18Z,6.469,43.095,"A
",-1,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-27T16:03:45Z,6.92,43.165,"A
",16.854,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-27T21:00:56Z,6.83,43.164,"1
",17.097,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-27T22:42:11Z,6.861,43.164,"B
",17.081,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-28T00:18:45Z,6.941,43.177,"A
",17.108,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-28T03:27:39Z,7.036,43.14,"A
",16.947,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-28T18:19:13Z,7.481,43.068,"A
",16.811999999999998,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-28T20:04:13Z,7.657,43.052,"B
",16.532,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-28T23:29:31Z,7.718,43.064,"B
",15.074,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-29T01:05:37Z,7.692,43.017,"B
",15.131,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-29T03:06:33Z,7.81,43.026,"A
",14.948,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-29T05:45:00Z,7.724,42.998,"A
",15.099,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-29T18:57:11Z,8.207,43.071,"B
",14.5,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-30T05:17:20Z,8.518,43.048,"A
",15.189,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-30T06:04:13Z,8.551,43.089,"B
",14.802999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-30T07:40:18Z,8.6,43.072,"A
",15.423,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-30T08:04:13Z,8.61,43.081,"B
",15.404,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-30T13:18:16Z,8.719,43.075,"B
",15.672,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-30T15:39:22Z,8.724,43.082,"B
",15.649,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-11-30T20:20:37Z,8.874,43.135,"A
",15.753,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-01T03:04:41Z,8.99,43.152,"B
",16.298000000000002,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-01T04:00:00Z,8.946,43.166,"B
",15.906,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-01T04:56:15Z,9.058,43.168,"2
",16.484,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-01T06:39:50Z,9.051,43.209,"B
",16.287,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-01T22:54:22Z,9.63,43.252,"B
",16.407,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-02T00:34:13Z,9.661,43.256,"A
",16.355,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-02T01:07:30Z,9.705,43.243,"B
",16.441,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-02T05:54:50Z,9.825,43.248,"B
",16.734,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-02T12:57:11Z,10.16,43.232,"2
",16.244,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-03T04:08:26Z,10.762,43.212,"B
",16.968,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-03T09:07:58Z,10.993,43.214,"B
",16.902,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-03T10:01:24Z,10.963,43.287,"A
",16.898,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-03T17:06:33Z,11.121,43.236,"B
",16.958,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-03T21:26:43Z,11.421,43.278,"A
",16.89,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-03T22:35:09Z,11.473,43.268,"B
",16.901,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-04T00:52:58Z,11.593,43.279,"1
",16.89,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-04T02:34:41Z,11.649,43.252,"B
",16.914,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-04T12:34:41Z,12.001,43.188,"2
",16.759999999999998,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-05T01:43:35Z,12.274,43.061,"0
",16.89,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-05T05:04:13Z,12.356,43.018,"1
",16.990000000000002,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-05T08:45:00Z,12.359,42.952,"B
",16.991999999999997,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-05T18:58:35Z,12.812,42.878,"0
",16.633,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-06T01:37:30Z,12.947,42.889,"B
",16.88,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-06T08:26:15Z,13.288,42.878,"B
",17.559,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-06T12:12:39Z,13.367,42.943,"0
",17.644,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-06T13:55:18Z,13.422,42.965,"B
",17.250999999999998,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-06T16:13:35Z,13.403,42.994,"B
",17.249,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-06T17:29:31Z,13.476,43.005,"B
",17.217,,,
